,prov,cases,deaths,short_range_movement,mid_range_movement,Country,residential
2021-01-25,Córdoba,505.0,10.0,0.4809572256014987,0.0370974785150312,Spain,9.0
2021-01-26,Córdoba,582.0,6.0,0.4980755225997769,0.033496409929421,Spain,9.0
2021-01-27,Córdoba,538.0,11.0,0.4396434044290154,0.037497955560857,Spain,10.0
2021-01-28,Córdoba,541.0,8.0,0.4291364165705142,0.0394586790944026,Spain,8.0
2021-01-29,Córdoba,442.0,6.0,0.8056565058770732,0.0568092034072528,Spain,10.0
2021-01-30,Córdoba,369.0,7.0,0.8795535451895377,0.0191832492858817,Spain,14.0
2021-01-31,Córdoba,289.0,7.0,0.902728625636004,0.0164410871627093,Spain,11.0
2021-02-01,Córdoba,358.0,11.0,0.4531278487487492,0.0403327411047176,Spain,7.0
2021-02-02,Córdoba,296.0,14.0,0.3923694280386683,0.0380152160980436,Spain,7.0
2021-02-03,Córdoba,370.0,12.0,0.3602532073519073,0.0451366897581863,Spain,7.0
2021-02-04,Córdoba,294.0,7.0,0.4024961134508767,0.0442809913066028,Spain,7.0
2021-02-05,Córdoba,271.0,4.0,0.7964611749766429,0.0508868379067385,Spain,10.0
2021-02-06,Córdoba,196.0,8.0,0.8735852254270002,0.0221730815733138,Spain,14.0
2021-02-07,Córdoba,89.0,7.0,0.8908746376156074,0.0206960661178956,Spain,10.0
2021-02-08,Córdoba,131.0,7.0,0.483230053077218,0.0385484554995236,Spain,8.0
2021-02-09,Córdoba,191.0,8.0,0.473544281541207,0.0384746706741348,Spain,10.0
2021-02-10,Córdoba,163.0,6.0,0.4838115818067746,0.0393707076164295,Spain,10.0
2021-02-11,Córdoba,123.0,11.0,0.280794970336524,0.0254723434300915,Spain,8.0
2021-02-12,Córdoba,139.0,6.0,0.8005111752951368,0.0509200172760907,Spain,9.0
2021-02-13,Córdoba,83.0,3.0,0.8327524194426079,0.0319632404384098,Spain,8.0
2021-02-14,Córdoba,82.0,7.0,0.8200265464897654,0.0252839371964787,Spain,4.0
2021-02-15,Córdoba,66.0,2.0,0.3375976198633342,0.0437227009470055,Spain,5.0
2021-02-16,Córdoba,115.0,6.0,0.3115775188837374,0.0435642628060106,Spain,5.0
2021-02-17,Córdoba,91.0,4.0,0.3083573214758718,0.0438359931693511,Spain,5.0
2021-02-18,Córdoba,115.0,3.0,0.3939438850006908,0.0443858924781012,Spain,5.0
2021-02-19,Córdoba,124.0,6.0,0.5167684508621916,0.0374667238441437,Spain,7.0
2021-02-20,Córdoba,67.0,3.0,0.8273318280776926,0.0340875857116859,Spain,5.0
2021-02-21,Córdoba,23.0,4.0,0.8669866677366145,0.0259394617443551,Spain,9.0
2021-02-22,Córdoba,42.0,7.0,0.4057165675087994,0.0441549772077386,Spain,5.0
2021-02-23,Córdoba,78.0,4.0,0.2965809092500245,0.0441039470224754,Spain,4.0
2021-02-24,Córdoba,91.0,4.0,0.3041960535119337,0.0486076503311475,Spain,5.0
2021-02-25,Córdoba,66.0,8.0,0.3821414099805306,0.0526550874022555,Spain,4.0
2021-02-26,Córdoba,74.0,3.0,0.7013263109033444,0.0545011864458365,Spain,8.0
2021-02-27,Córdoba,57.0,3.0,0.512516646697292,0.0381809424266647,Spain,5.0
2021-02-28,Córdoba,44.0,1.0,0.5000682023173522,0.0346562912337423,Spain,1.0
2021-03-01,Córdoba,18.0,4.0,0.4750145365529639,0.0223940094658486,Spain,13.0
2021-03-02,Córdoba,73.0,3.0,0.3620225420275497,0.0459560555038372,Spain,4.0
2021-03-03,Córdoba,94.0,2.0,0.3180662338279998,0.0514130302182398,Spain,5.0
2021-03-04,Córdoba,97.0,5.0,0.1992187532674735,0.0301797733602283,Spain,5.0
2021-03-05,Córdoba,90.0,1.0,0.7232872384604458,0.0537225835389675,Spain,6.0
2021-03-06,Córdoba,61.0,1.0,0.8525216759431794,0.0322084341165499,Spain,6.0
2021-03-07,Córdoba,62.0,2.0,0.2977852012818775,0.0140743243305844,Spain,6.0
2021-03-08,Córdoba,68.0,1.0,0.4654073880101643,0.0451380904064558,Spain,6.0
2021-03-09,Córdoba,123.0,0.0,0.4184733038910248,0.0462960265282566,Spain,4.0
2021-03-10,Córdoba,94.0,2.0,0.3486478387094388,0.0472802192122292,Spain,4.0
2021-03-11,Córdoba,61.0,3.0,0.3860209201828547,0.0476477819361577,Spain,4.0
2021-03-12,Córdoba,87.0,2.0,0.7118437506272783,0.0570911551831736,Spain,5.0
2021-03-13,Córdoba,51.0,2.0,0.8184329269800323,0.0371332806901594,Spain,3.0
2021-03-14,Córdoba,24.0,1.0,0.4065451356366095,0.0412941274111234,Spain,1.0
2021-03-15,Córdoba,37.0,3.0,0.3647370620392213,0.0464960479056968,Spain,3.0
2021-03-16,Córdoba,77.0,1.0,0.3221067803763752,0.0449093132826253,Spain,3.0
2021-03-17,Córdoba,112.0,1.0,0.1443911417236501,0.0306858235971925,Spain,4.0
2021-03-18,Córdoba,105.0,0.0,0.4186628373069139,0.0462321806627589,Spain,4.0
2021-03-19,Córdoba,111.0,1.0,0.7310804299142546,0.0552458355327574,Spain,4.0
2021-03-20,Córdoba,82.0,0.0,0.8429559532058691,0.0333700842340603,Spain,5.0
2021-03-21,Córdoba,30.0,3.0,0.4048730777326182,0.0318750752196662,Spain,2.0
2021-03-22,Córdoba,116.0,0.0,0.1226245430018387,0.0159098039022685,Spain,3.0
2021-03-23,Córdoba,151.0,2.0,0.2708997888417977,0.0509633620792059,Spain,3.0
2021-03-24,Córdoba,133.0,0.0,0.3058724037949448,0.0490510270887174,Spain,4.0
2021-03-25,Córdoba,184.0,1.0,0.3604416351262615,0.0495974066225602,Spain,3.0
2021-03-26,Córdoba,187.0,0.0,0.7004312764933411,0.0753987572803896,Spain,4.0
2021-03-27,Córdoba,155.0,0.0,0.8235691799719214,0.0366689844759143,Spain,3.0
2021-03-28,Córdoba,46.0,2.0,0.3420557062265154,0.0227300830056446,Spain,0.0
2021-03-29,Córdoba,117.0,2.0,0.4529091503159466,0.0449728708910066,Spain,4.0
2021-03-30,Córdoba,120.0,0.0,0.4291817710483202,0.0453777558501139,Spain,4.0
2021-03-31,Córdoba,144.0,2.0,0.4052357454682185,0.0488943089376298,Spain,3.0
2021-04-01,Córdoba,137.0,1.0,0.4826626684746372,0.0231147819308711,Spain,9.0
2021-04-02,Córdoba,50.0,0.0,0.8009357347704325,0.0321891100953906,Spain,17.0
2021-04-03,Córdoba,144.0,2.0,0.4968311561167472,0.038354174156815,Spain,4.0
2021-04-04,Córdoba,82.0,1.0,0.4949680373051747,0.0332364622048577,Spain,1.0
2021-04-05,Córdoba,161.0,0.0,0.3983313739519808,0.0477851861921885,Spain,3.0
2021-04-06,Córdoba,194.0,1.0,0.3259562403910153,0.0400632357736025,Spain,2.0
2021-04-07,Córdoba,164.0,0.0,0.3210032516293499,0.0419018106363751,Spain,4.0
2021-04-08,Córdoba,172.0,1.0,0.4339046138206448,0.0448515586813798,Spain,4.0
2021-04-09,Córdoba,187.0,1.0,0.7372620098798583,0.0524124785740717,Spain,4.0
2021-04-10,Córdoba,187.0,1.0,0.8160389985545388,0.034302252701186,Spain,5.0
2021-04-11,Córdoba,74.0,1.0,0.8363273311268864,0.0273860562719646,Spain,6.0
2021-04-12,Córdoba,121.0,1.0,0.3764868136122472,0.0405186394798649,Spain,3.0
2021-04-13,Córdoba,171.0,3.0,0.3453941496460995,0.0406021703053334,Spain,3.0
2021-04-14,Córdoba,154.0,1.0,0.3344430301339984,0.0438973293373788,Spain,5.0
2021-04-15,Córdoba,116.0,0.0,0.4701614328818389,0.0444263841178523,Spain,6.0
2021-04-16,Córdoba,118.0,2.0,0.7279465674670763,0.0544285959054074,Spain,4.0
2021-04-17,Córdoba,94.0,2.0,0.7610275769477153,0.0357341430493877,Spain,4.0
2021-04-18,Córdoba,63.0,1.0,0.3982323216255495,0.0333435384725875,Spain,2.0
2021-04-19,Córdoba,91.0,1.0,0.3908721697023724,0.0462362537548583,Spain,3.0
2021-04-20,Córdoba,156.0,1.0,0.3107730745535191,0.0397497301718187,Spain,3.0
2021-04-21,Córdoba,123.0,1.0,0.4040047403319173,0.0421030586843748,Spain,4.0
2021-04-22,Córdoba,117.0,2.0,0.4684808395634198,0.0440534225080825,Spain,5.0
2021-04-23,Córdoba,190.0,0.0,0.7151992525010503,0.0552432193132061,Spain,4.0
2021-04-24,Córdoba,117.0,0.0,0.844958990036879,0.0342659743853345,Spain,6.0
2021-04-25,Córdoba,49.0,1.0,0.8778863610902325,0.0239606888941278,Spain,8.0
2021-04-26,Córdoba,76.0,0.0,0.3916668714156103,0.0398922033725369,Spain,5.0
2021-04-27,Córdoba,148.0,1.0,0.4730718649595022,0.0347467774000864,Spain,6.0
2021-04-28,Córdoba,92.0,0.0,0.4242486752840012,0.0408262964258108,Spain,5.0
2021-04-29,Córdoba,99.0,1.0,0.3725516304127046,0.04459082364986,Spain,3.0
2021-04-30,Córdoba,170.0,0.0,0.6411285098450127,0.0542573684917236,Spain,2.0
2021-05-01,Córdoba,48.0,1.0,0.4246239259693085,0.0314171362379325,Spain,3.0
2021-05-02,Córdoba,53.0,2.0,0.2893975818237455,0.0376261138838893,Spain,-3.0
2021-05-03,Córdoba,65.0,1.0,0.3327520593558444,0.0394504310843773,Spain,3.0
2021-05-04,Córdoba,100.0,0.0,0.2929084811159805,0.0388913306516112,Spain,2.0
2021-05-05,Córdoba,117.0,1.0,0.2861925148154163,0.0434038884174411,Spain,3.0
2021-05-06,Córdoba,92.0,1.0,0.3230788628443319,0.0447621912647656,Spain,2.0
2021-05-07,Córdoba,103.0,0.0,0.6759156511897579,0.0530361579928355,Spain,2.0
2021-05-08,Córdoba,37.0,1.0,0.4085058398991028,0.036932953727005,Spain,0.0
2021-05-09,Córdoba,40.0,1.0,0.3564538069593315,0.0287127871211735,Spain,2.0
2021-05-10,Córdoba,80.0,0.0,0.3018433481410713,0.0384885713515717,Spain,3.0
2021-05-11,Córdoba,98.0,1.0,0.2721489830350087,0.0407160587346315,Spain,2.0
2021-05-12,Córdoba,69.0,3.0,0.2804487230492029,0.0405949594589205,Spain,2.0
2021-05-13,Córdoba,127.0,2.0,0.3466517157407234,0.0432917202065677,Spain,2.0
2021-05-14,Córdoba,80.0,0.0,0.6432761396693669,0.0526488579419265,Spain,0.0
2021-05-15,Córdoba,58.0,0.0,0.3064644290654491,0.0424260017773278,Spain,-1.0
2021-05-16,Córdoba,27.0,0.0,0.2535139855579161,0.0334074582974041,Spain,-2.0
2021-05-17,Córdoba,74.0,0.0,0.3402805570590946,0.0419850496218256,Spain,2.0
2021-05-18,Córdoba,72.0,0.0,0.2577050124024935,0.040155308794941,Spain,2.0
2021-05-19,Córdoba,89.0,0.0,0.3239706945581136,0.0468507529204126,Spain,3.0
2021-05-20,Córdoba,107.0,0.0,0.3401615636952363,0.0462723467272614,Spain,2.0
2021-05-21,Córdoba,75.0,2.0,0.6059945415654365,0.0556688502846389,Spain,1.0
2021-05-22,Córdoba,53.0,1.0,0.3319773589781904,0.0384615659667133,Spain,0.0
2021-05-23,Córdoba,31.0,0.0,0.3252896532651755,0.0292924299137385,Spain,1.0
2021-05-24,Córdoba,67.0,1.0,0.3382069075669225,0.042509513413945,Spain,2.0
2021-05-25,Córdoba,90.0,0.0,0.2814780347855962,0.0438433912440024,Spain,2.0
2021-05-26,Córdoba,125.0,0.0,0.3353504614121295,0.047542386188519,Spain,2.0
2021-05-27,Córdoba,110.0,0.0,0.2185572337015169,0.045107781863602016,Spain,3.0
2021-05-28,Córdoba,116.0,0.0,0.6231103836774605,0.0464429217748023,Spain,3.0
2021-05-29,Córdoba,84.0,1.0,0.3109330125742471,0.0346818673188409,Spain,0.0
2021-05-30,Córdoba,89.0,1.0,0.2623993003937742,0.0332754967708325,Spain,-3.0
2021-05-31,Córdoba,109.0,2.0,0.3130043591357149,0.0466490748901106,Spain,2.0
2021-06-01,Córdoba,109.0,0.0,0.2842981848367251,0.0441508066437294,Spain,2.0
2021-06-02,Córdoba,147.0,0.0,0.3036234365179966,0.0435417544154786,Spain,3.0
2021-06-03,Córdoba,136.0,1.0,0.2993843904573418,0.0444928942997057,Spain,2.0
2021-06-04,Córdoba,174.0,1.0,0.5819454537360287,0.0545979201246006,Spain,1.0
2021-06-05,Córdoba,101.0,1.0,0.4047750151531369,0.0333185848381927,Spain,4.0
2021-06-06,Córdoba,83.0,2.0,0.2884256029658866,0.031073265529433,Spain,-1.0
2021-06-07,Córdoba,119.0,0.0,0.2865860469357282,0.0461820040065383,Spain,2.0
2021-06-08,Córdoba,171.0,0.0,0.2871539136760805,0.0398253523683255,Spain,2.0
2021-06-09,Córdoba,154.0,0.0,0.2444933458331447,0.0431535552304834,Spain,3.0
2021-06-10,Córdoba,133.0,0.0,0.3208114606484876,0.0431861581642194,Spain,2.0
2021-06-11,Córdoba,180.0,0.0,0.570484973406374,0.0571729612825072,Spain,1.0
2021-06-12,Córdoba,128.0,1.0,0.2470021281475042,0.037659495194650006,Spain,0.0
2021-06-13,Córdoba,105.0,0.0,0.2295722206205033,0.034877242845377,Spain,-3.0
2021-06-14,Córdoba,140.0,0.0,0.3075997813092975,0.0382495281572892,Spain,2.0
2021-06-15,Córdoba,176.0,0.0,0.283781536401979,0.0399469281586934,Spain,2.0
2021-06-16,Córdoba,247.0,1.0,0.2431839587916905,0.042588984498625,Spain,2.0
2021-06-17,Córdoba,166.0,0.0,0.2467730755700823,0.0406451459016385,Spain,2.0
2021-06-18,Córdoba,212.0,0.0,0.5466369493992995,0.0529450174689113,Spain,1.0
2021-06-19,Córdoba,155.0,0.0,0.1917492704596957,0.0337190204493016,Spain,0.0
2021-06-20,Córdoba,126.0,0.0,0.1768591752917482,0.030020246577418,Spain,-2.0
2021-06-21,Córdoba,100.0,1.0,0.2337162310458905,0.0368443468373334,Spain,1.0
2021-06-22,Córdoba,160.0,0.0,0.1957108363936871,0.0385814476167901,Spain,1.0
2021-06-23,Córdoba,220.0,1.0,0.1945051986874182,0.0388882020882417,Spain,3.0
2021-06-24,Córdoba,133.0,1.0,0.2462652408945643,0.0448268250813079,Spain,1.0
2021-06-25,Córdoba,159.0,2.0,0.5605531126945836,0.0528654930101525,Spain,1.0
2021-06-26,Córdoba,134.0,1.0,0.2112656679921909,0.0371616253357294,Spain,-2.0
2021-06-27,Córdoba,73.0,1.0,0.2141925325218317,0.0343666176283044,Spain,-4.0
2021-06-28,Córdoba,121.0,0.0,0.2439877114967276,0.0458547422053518,Spain,1.0
2021-06-29,Córdoba,155.0,0.0,0.2185451138336435,0.0417045139118832,Spain,0.0
2021-06-30,Córdoba,181.0,0.0,0.2204619512902263,0.041445886970904,Spain,0.0
2021-07-01,Córdoba,223.0,1.0,0.2530640960272941,0.042249394190977,Spain,1.0
2021-07-02,Córdoba,225.0,0.0,0.2752653614595572,0.0542487578963581,Spain,2.0
2021-07-03,Córdoba,177.0,1.0,0.2403403399500925,0.0359018068072058,Spain,-2.0
2021-07-04,Córdoba,93.0,0.0,0.2277896944723394,0.03646028759425,Spain,-5.0
2021-07-05,Córdoba,213.0,1.0,0.2794570963872926,0.0407317047903565,Spain,0.0
2021-07-06,Córdoba,204.0,0.0,0.2604775781232671,0.0452687583541447,Spain,1.0
2021-07-07,Córdoba,286.0,0.0,0.2246136812757923,0.0428670538260313,Spain,2.0
2021-07-08,Córdoba,243.0,0.0,0.2771524056420834,0.0425774956005966,Spain,1.0
2021-07-09,Córdoba,297.0,1.0,0.2669690193966217,0.052363344482739986,Spain,1.0
2021-07-10,Córdoba,184.0,1.0,0.2376440341512695,0.0356987487736443,Spain,-2.0
2021-07-11,Córdoba,154.0,0.0,0.2356842217536737,0.0320516606080384,Spain,-4.0
2021-07-12,Córdoba,249.0,0.0,0.2772831890497333,0.0430927348360948,Spain,0.0
2021-07-13,Córdoba,327.0,1.0,0.2594434022433243,0.0389648910470512,Spain,1.0
2021-07-14,Córdoba,320.0,0.0,0.2459414903503765,0.0429553998980655,Spain,2.0
2021-07-15,Córdoba,342.0,1.0,0.2339362301396325,0.0474929226529848,Spain,1.0
2021-07-16,Córdoba,347.0,0.0,0.2991386409068337,0.052442722707158,Spain,1.0
2021-07-17,Córdoba,278.0,2.0,0.2312846171377985,0.0349485349100004,Spain,-2.0
2021-07-18,Córdoba,233.0,0.0,0.2360161727059518,0.0331357318536487,Spain,-4.0
2021-07-19,Córdoba,339.0,0.0,0.2845584237495003,0.0380487959746533,Spain,1.0
2021-07-20,Córdoba,391.0,0.0,0.261178206383883,0.0445755720855877,Spain,1.0
2020-09-01,Gerona,115.0,0.0,0.5488303146183088,0.0744574153977839,Spain,5.0
2020-09-02,Gerona,80.0,1.0,0.4346855919221352,0.07253558265031401,Spain,5.0
2020-09-03,Gerona,141.0,0.0,0.3293387858207001,0.0767698276485947,Spain,5.0
2020-09-04,Gerona,173.0,1.0,0.3947757822940493,0.0751849362715266,Spain,4.0
2020-09-05,Gerona,72.0,0.0,0.3363462064876733,0.0494394195323704,Spain,0.0
2020-09-06,Gerona,15.0,0.0,0.4911062415274667,0.0411104675810805,Spain,0.0
2020-09-07,Gerona,92.0,1.0,0.5307341554303304,0.0695315235574777,Spain,6.0
2020-09-08,Gerona,143.0,0.0,0.543171866796938,0.0691439833695415,Spain,7.0
2020-09-09,Gerona,141.0,2.0,0.5414323725971066,0.0752257347419548,Spain,6.0
2020-09-10,Gerona,220.0,1.0,0.5125468815946252,0.0744773174013214,Spain,1.0
2020-09-11,Gerona,97.0,0.0,0.3168781991695563,0.0365535840343507,Spain,13.0
2020-09-12,Gerona,141.0,0.0,0.34070366604501195,0.0504897771306245,Spain,-1.0
2020-09-13,Gerona,50.0,1.0,0.5121013109055315,0.0450241603744486,Spain,-4.0
2020-09-14,Gerona,121.0,2.0,0.6326247179688573,0.0740860396917419,Spain,2.0
2020-09-15,Gerona,166.0,0.0,0.6619563170462583,0.0741190744363837,Spain,2.0
2020-09-16,Gerona,142.0,0.0,0.6450598424199977,0.07738626031968901,Spain,3.0
2020-09-17,Gerona,100.0,0.0,0.692090734958883,0.0849421574779413,Spain,3.0
2020-09-18,Gerona,195.0,4.0,0.6170042649386012,0.0808398628039875,Spain,3.0
2020-09-19,Gerona,82.0,1.0,0.6318323343359932,0.0479052485319258,Spain,3.0
2020-09-20,Gerona,60.0,1.0,0.7043787163434302,0.042620434430282,Spain,0.0
2020-09-21,Gerona,140.0,3.0,0.7245124453583003,0.0747796505531075,Spain,4.0
2020-09-22,Gerona,139.0,2.0,0.7352752832026717,0.0733580446457314,Spain,4.0
2020-09-23,Gerona,149.0,0.0,0.6453794620989132,0.0762460783608836,Spain,3.0
2020-09-24,Gerona,140.0,4.0,0.6882710776668026,0.0830792146234851,Spain,5.0
2020-09-25,Gerona,158.0,2.0,0.594889257600282,0.0808264431887313,Spain,5.0
2020-09-26,Gerona,61.0,1.0,0.7370939032976607,0.0482127170534916,Spain,4.0
2020-09-27,Gerona,34.0,2.0,0.7967381815385145,0.0368664540103029,Spain,3.0
2020-09-28,Gerona,130.0,2.0,0.7697642178674066,0.0739195933146358,Spain,5.0
2020-09-29,Gerona,169.0,1.0,0.7596709892453246,0.0773026044756319,Spain,4.0
2020-09-30,Gerona,159.0,2.0,0.7822735733945583,0.0737026986608565,Spain,4.0
2020-10-01,Gerona,147.0,4.0,0.6993290261414206,0.0838874106712504,Spain,4.0
2020-10-02,Gerona,205.0,2.0,0.6075347158293304,0.0791942115827758,Spain,6.0
2020-10-03,Gerona,69.0,0.0,0.7874232887484691,0.0558532655492699,Spain,3.0
2020-10-04,Gerona,58.0,1.0,0.7551545808613597,0.0396746163375675,Spain,2.0
2020-10-05,Gerona,172.0,0.0,0.6864250242085659,0.0800621113220956,Spain,3.0
2020-10-06,Gerona,264.0,0.0,0.7613221183855436,0.0761360750886857,Spain,3.0
2020-10-07,Gerona,225.0,0.0,0.7403166052952522,0.0673893258596381,Spain,4.0
2020-10-08,Gerona,214.0,2.0,0.7132973265966625,0.0773868792524739,Spain,4.0
2020-10-09,Gerona,306.0,3.0,0.7432802986124987,0.0824464538844588,Spain,3.0
2020-10-10,Gerona,101.0,1.0,0.7990607005326901,0.0478504242054756,Spain,6.0
2020-10-11,Gerona,82.0,1.0,0.6412215007756851,0.0344625748209186,Spain,3.0
2020-10-12,Gerona,132.0,4.0,0.6555756642160975,0.0269479056072166,Spain,15.0
2020-10-13,Gerona,334.0,2.0,0.7662411478792669,0.0733248797264666,Spain,4.0
2020-10-14,Gerona,466.0,0.0,0.7431074526605803,0.0669236248150722,Spain,7.0
2020-10-15,Gerona,425.0,1.0,0.778757183749654,0.0848628503137675,Spain,5.0
2020-10-16,Gerona,550.0,3.0,0.7016993191003783,0.0762810344762395,Spain,8.0
2020-10-17,Gerona,169.0,2.0,0.7991033653324323,0.0312603380743565,Spain,9.0
2020-10-18,Gerona,129.0,1.0,0.8169783440381322,0.0241342870527768,Spain,6.0
2020-10-19,Gerona,542.0,1.0,0.7873354446094754,0.0678950127036009,Spain,7.0
2020-10-20,Gerona,604.0,0.0,0.7698571022470728,0.0707940741569602,Spain,7.0
2020-10-21,Gerona,671.0,0.0,0.7946673139466959,0.071775376163102,Spain,8.0
2020-10-22,Gerona,682.0,2.0,0.7046729026001953,0.0754371729531266,Spain,9.0
2020-10-23,Gerona,657.0,5.0,0.6295201963443043,0.0731503392227758,Spain,8.0
2020-10-24,Gerona,327.0,4.0,0.635168341710979,0.0137356356071365,Spain,9.0
2020-10-25,Gerona,230.0,5.0,0.804694714919478,0.0216599638077194,Spain,7.0
2020-10-26,Gerona,714.0,9.0,0.8213957834629173,0.0628498588408219,Spain,9.0
2020-10-27,Gerona,735.0,4.0,0.725198612881521,0.0605913227728018,Spain,8.0
2020-10-28,Gerona,697.0,6.0,0.80093757678441,0.0624543166263003,Spain,8.0
2020-10-29,Gerona,519.0,3.0,0.7075198196553376,0.049399308340845015,Spain,11.0
2020-10-30,Gerona,621.0,9.0,0.8075723645304631,0.0461021591364764,Spain,16.0
2020-10-31,Gerona,385.0,6.0,0.8225157702693309,0.0131523652103762,Spain,17.0
2020-11-01,Gerona,202.0,6.0,0.8247860664502729,0.0052320283704455,Spain,14.0
2020-11-02,Gerona,624.0,4.0,0.8047797764128254,0.0624508793110283,Spain,8.0
2020-11-03,Gerona,619.0,6.0,0.7491591791312203,0.0569869832071148,Spain,10.0
2020-11-04,Gerona,480.0,11.0,0.7941503714244669,0.0573827188084209,Spain,10.0
2020-11-05,Gerona,471.0,7.0,0.7592794051182197,0.0564877436336467,Spain,9.0
2020-11-06,Gerona,470.0,7.0,0.7233415018163228,0.0526218263785255,Spain,15.0
2020-11-07,Gerona,138.0,4.0,0.8066003573689657,0.0101771229274229,Spain,20.0
2020-11-08,Gerona,119.0,7.0,0.7223976871379092,0.0079878857274727,Spain,14.0
2020-11-09,Gerona,406.0,5.0,0.8044507493470342,0.0628779739453623,Spain,8.0
2020-11-10,Gerona,408.0,7.0,0.7076559043862222,0.0645875726560576,Spain,9.0
2020-11-11,Gerona,301.0,3.0,0.7540741628007589,0.058428335368679,Spain,9.0
2020-11-12,Gerona,334.0,9.0,0.7820853698426089,0.0558217916756309,Spain,9.0
2020-11-13,Gerona,319.0,10.0,0.6988641171043315,0.0567704744986711,Spain,14.0
2020-11-14,Gerona,132.0,7.0,0.7357554247995238,0.018995038647276,Spain,16.0
2020-11-15,Gerona,71.0,9.0,0.7550371398677856,0.0123961191680087,Spain,13.0
2020-11-16,Gerona,289.0,5.0,0.8150895170023668,0.0536791407937334,Spain,8.0
2020-11-17,Gerona,323.0,6.0,0.4847222079577246,0.061594510230762,Spain,8.0
2020-11-18,Gerona,211.0,5.0,0.6503790884779171,0.0599580721788682,Spain,9.0
2020-11-19,Gerona,207.0,7.0,0.6645991685867175,0.0671368714459536,Spain,8.0
2020-11-20,Gerona,184.0,4.0,0.7288907012231728,0.0675581069162771,Spain,14.0
2020-11-21,Gerona,63.0,7.0,0.7603130830538588,0.0179514515061668,Spain,16.0
2020-11-22,Gerona,60.0,5.0,0.7772995042049831,0.0128740985326183,Spain,14.0
2020-11-23,Gerona,200.0,4.0,0.4991064250684501,0.0721222878984708,Spain,6.0
2020-11-24,Gerona,202.0,3.0,0.3189677023036871,0.0467231279983692,Spain,7.0
2020-11-25,Gerona,177.0,8.0,0.5991849507183782,0.06945864664792,Spain,7.0
2020-11-26,Gerona,162.0,4.0,0.7511552892154667,0.0640712244793616,Spain,9.0
2020-11-27,Gerona,213.0,7.0,0.7023754617428801,0.0591350451927821,Spain,13.0
2020-11-28,Gerona,60.0,9.0,0.7367136061452491,0.0169589523284861,Spain,18.0
2020-11-29,Gerona,64.0,3.0,0.7741420118245798,0.0232253214773634,Spain,11.0
2020-11-30,Gerona,228.0,9.0,0.4373986477487615,0.0702587109773846,Spain,5.0
2020-12-01,Gerona,203.0,8.0,0.3313831724039625,0.0696222161860445,Spain,6.0
2020-12-02,Gerona,222.0,7.0,0.4432115113861066,0.0686262985372036,Spain,7.0
2020-12-03,Gerona,165.0,11.0,0.3256977833138412,0.0752522488589817,Spain,6.0
2020-12-04,Gerona,218.0,5.0,0.6926190827960975,0.0663602703390433,Spain,11.0
2020-12-05,Gerona,73.0,2.0,0.7378994834709309,0.0343772040084697,Spain,14.0
2020-12-06,Gerona,64.0,3.0,0.7638047131929397,0.0156714564149931,Spain,12.0
2020-12-07,Gerona,214.0,2.0,0.7907949660969131,0.0526173516608034,Spain,10.0
2020-12-08,Gerona,103.0,7.0,0.7350714562334542,0.0226618100643194,Spain,20.0
2020-12-09,Gerona,277.0,7.0,0.4874531073393406,0.0674133944667956,Spain,6.0
2020-12-10,Gerona,248.0,7.0,0.4845893885642706,0.0790980634889275,Spain,6.0
2020-12-11,Gerona,262.0,5.0,0.8049343562469597,0.0691833693347771,Spain,11.0
2020-12-12,Gerona,121.0,7.0,0.7601988065398062,0.0260387802986546,Spain,13.0
2020-12-13,Gerona,101.0,3.0,0.7785918692310957,0.0224910622758568,Spain,12.0
2020-12-14,Gerona,366.0,1.0,0.3049630049723788,0.0780636031122092,Spain,5.0
2020-12-15,Gerona,365.0,5.0,0.3367690817997432,0.0748285809943032,Spain,5.0
2020-12-16,Gerona,379.0,4.0,0.3123451272480244,0.0709781043462052,Spain,6.0
2020-12-17,Gerona,343.0,2.0,0.2908366843508377,0.0708422896172112,Spain,6.0
2020-12-18,Gerona,367.0,4.0,0.7474945687916338,0.0793765508010714,Spain,10.0
2020-12-19,Gerona,129.0,5.0,0.8772312733954625,0.0473210186247983,Spain,10.0
2020-12-20,Gerona,110.0,6.0,0.7626387782512669,0.0302339745211805,Spain,10.0
2020-12-21,Gerona,362.0,2.0,0.3470833835748763,0.0614847659261523,Spain,6.0
2020-12-22,Gerona,337.0,8.0,0.4054881874499724,0.0660901873140386,Spain,9.0
2020-12-23,Gerona,365.0,8.0,0.4330685018697779,0.060093304491952014,Spain,9.0
2020-12-24,Gerona,339.0,6.0,0.6096087999354741,0.04749267840321,Spain,13.0
2020-12-25,Gerona,106.0,5.0,0.6661020813322494,0.0082051788184759,Spain,29.0
2020-12-26,Gerona,108.0,8.0,0.8698256183685512,0.0134503793703821,Spain,16.0
2020-12-27,Gerona,90.0,6.0,0.8571691097166279,0.0222738234245246,Spain,10.0
2020-12-28,Gerona,447.0,3.0,0.8421727321114564,0.0450175383273233,Spain,13.0
2020-12-29,Gerona,492.0,4.0,0.8419893561491955,0.0465832823513805,Spain,13.0
2020-12-30,Gerona,402.0,7.0,0.7459767971793979,0.0498315394249957,Spain,13.0
2020-12-31,Gerona,431.0,9.0,0.6668031357178535,0.0442679214224989,Spain,14.0
2021-01-01,Gerona,127.0,7.0,0.548298085185521,0.0163688279683788,Spain,30.0
