,prov,N_pop,N_coloc,cases,deaths,contact_rate,short_range_movement,mid_range_movement,Country
2020-12-08,Alessandria,27134.7252938158,3888.0,1110.0,59.0,61.68995030332329,0.67709964145231,0.0634674643000005,Italy
2020-12-15,Alessandria,26961.208217140043,3879.0,761.0,59.0,60.55133283971206,0.6576109399751554,0.0800248340198007,Italy
2020-12-22,Alessandria,26870.144975373954,3825.0,260.0,29.000000000000004,60.65414018182036,0.6508081595553339,0.0848428121802069,Italy
2020-12-29,Alessandria,26552.986744249258,3543.0,435.0,31.0,61.22368212719528,0.6764787599170666,0.0547096066947103,Italy
2021-01-05,Alessandria,26365.588498327408,3448.0,577.0,21.0,59.67100326778476,0.6830129575304114,0.0449076120036883,Italy
2021-01-12,Alessandria,26360.06437031441,3484.0,621.0,28.0,57.18315115321661,0.6651804638920094,0.0800060060684139,Italy
2021-01-19,Alessandria,25869.84422045538,3500.0,530.0,26.0,56.657792231746186,0.6769777208329651,0.0805575553067866,Italy
2021-01-26,Alessandria,26103.498443997425,3427.0,549.0,29.000000000000004,58.8706242632644,0.6647563083963779,0.0796620188938462,Italy
2021-02-02,Alessandria,25907.953250373976,3392.0,448.0,27.0,60.79907366524916,0.6679994727460312,0.082622507299856,Italy
2021-02-09,Alessandria,26290.49379260827,3428.0,403.0,24.0,58.937956035966494,0.6630215620486355,0.0813408115112317,Italy
2021-02-16,Alessandria,26304.618583558626,3476.0,328.0,22.0,58.49855229822335,0.6617864839347164,0.0772100359896753,Italy
2021-02-23,Alessandria,26535.4652007154,3330.0,351.0,15.0,59.055336190606106,0.6434256567184214,0.0966444033280057,Italy
2021-03-02,Alessandria,26515.593700921065,3380.0,482.0,6.0,59.63903243574446,0.6524381052081023,0.083942772777292,Italy
2021-03-09,Alessandria,26695.34500837455,3407.0,769.0,11.0,59.91494041032804,0.6544751425553778,0.0813985689696773,Italy
2021-03-16,Alessandria,26679.938749446395,3454.0,743.0,15.0,57.52449124276356,0.662205751313656,0.0775323896208013,Italy
2021-03-23,Alessandria,26727.236103024366,3479.0,913.0,10.0,54.99482634071134,0.6785578175034694,0.0619711240751787,Italy
2021-03-30,Alessandria,26705.62669650632,3313.0,945.0,15.0,57.650607858708,0.6638445797656193,0.0677816350011232,Italy
2021-04-06,Alessandria,26945.692124053425,3165.0,775.0,17.0,56.60259386444101,0.6735750969983584,0.0656517868779732,Italy
2021-04-13,Alessandria,26988.257396797017,3273.0,728.0,12.999999999999996,57.38712843556727,0.6543335361712801,0.0767264989257978,Italy
2021-04-20,Alessandria,26994.68461709682,3210.0,546.0,9.0,60.33725041215026,0.6587276653260716,0.0821011727390423,Italy
2021-04-27,Alessandria,27005.64475645048,3253.0,518.0,4.0,58.110609676035416,0.6527114387370959,0.0830283935894126,Italy
2021-05-04,Alessandria,26914.648548757592,3093.0,462.0,7.0,59.3212206654074,0.6451096200688686,0.0840092186481705,Italy
2021-05-11,Alessandria,26924.256044167952,3083.0,387.0,7.0,58.736796269476805,0.6383773036823697,0.084830216868949,Italy
2021-05-18,Alessandria,27087.17591084445,3190.0,295.0,6.0,58.86106303063034,0.6380245595301923,0.0842260075714771,Italy
2021-05-25,Alessandria,27176.422207014337,3112.0,211.0,3.0,60.07927536921087,0.631962146904269,0.0866395731085591,Italy
2021-06-01,Alessandria,26787.149450857964,2937.0,97.0,3.0,57.46014966730647,0.6243271674600441,0.0872343192645876,Italy
2021-06-08,Alessandria,27000.9969133482,2843.0,76.0,2.0,57.0174909000543,0.6329210290231357,0.0826196242413739,Italy
2021-06-15,Alessandria,26474.673612054725,2666.0,81.0,0.9999999999999996,55.63501008632916,0.6186614759936119,0.088976568425318,Italy
2021-06-22,Alessandria,25903.268119213084,2617.0,28.0,0.0,54.61822217776524,0.5486978354187372,0.087373505187412,Italy
2021-06-29,Alessandria,25802.93701722169,2619.0,32.0,0.0,50.45280727172104,0.4242051465267896,0.0855598901558878,Italy
2021-07-06,Alessandria,25957.142712278903,2674.0,24.0,0.0,52.34027993038885,0.5053156147551988,0.0856433427454625,Italy
2021-07-13,Alessandria,25880.72689276722,2552.0,12.0,0.0,51.69749320500962,0.4633677097145047,0.0858523503651906,Italy
2021-07-20,Alessandria,25728.948849143173,2385.0,73.0,0.0,51.03316257752344,0.3874626410812743,0.0839041436609688,Italy
2020-09-01,Ancona,27900.11470654614,4888.0,10.0,0.0,48.32045791203904,0.4813165782019455,0.0512518323894501,Italy
2020-09-08,Ancona,27292.887055836207,4729.0,33.0,0.0,50.58160351707254,0.4833716797271765,0.0532374168608557,Italy
2020-09-15,Ancona,27139.34043153998,4045.0,23.0,0.0,56.3937555617374,0.5146999317062637,0.0681630419378261,Italy
2020-09-22,Ancona,27217.09894065972,4618.0,51.0,0.0,52.95471418172348,0.5176373122425331,0.057588461176393,Italy
2020-09-29,Ancona,26947.3619278914,4845.0,29.0,0.0,52.07367210523117,0.529054257666936,0.0586338034580644,Italy
2020-10-06,Ancona,26753.90063041223,4994.0,31.0,0.0,53.715399727267496,0.5394664416279894,0.0586378700234383,Italy
2020-10-13,Ancona,26712.9692389968,5021.0,123.0,0.0,54.35776556437534,0.5453455389103133,0.0580419227645429,Italy
2020-10-20,Ancona,26760.29871480969,4928.0,304.0,0.9999999999999996,54.28354783721724,0.5486911781735302,0.0555887035605375,Italy
2020-10-27,Ancona,26977.410127461502,5071.0,731.0,0.9999999999999996,53.04183695286361,0.5445203637568912,0.0599026180045532,Italy
2020-11-03,Ancona,26853.45151573952,4973.0,1198.0,8.0,52.61169910499961,0.5491325163203562,0.0517195278227236,Italy
2020-11-10,Ancona,26829.569562190245,5069.0,1331.0,25.000000000000004,53.243641065880304,0.5562562160714556,0.0521111415209165,Italy
2020-11-17,Ancona,26643.153935626546,5059.0,1331.0,17.0,52.62906990407264,0.5518877918033737,0.0520576282174421,Italy
2020-11-24,Ancona,26382.25839133971,5098.0,971.0,11.0,53.00577753124662,0.57160797710158,0.0496627279222633,Italy
2020-12-01,Ancona,26184.405079563003,5010.0,678.0,19.0,50.84396086726558,0.5652582765261844,0.0515527831530927,Italy
2020-12-08,Ancona,25991.43351953502,4668.0,620.0,20.0,51.25151410462808,0.562880156516766,0.0464446834736501,Italy
2020-12-15,Ancona,25951.999075340635,4618.0,448.0,23.0,52.49818938413417,0.5459053679156916,0.0551756606190939,Italy
2020-12-22,Ancona,25931.291129529032,4606.0,613.0,20.0,52.40447402445397,0.5442247111149117,0.0567124147276288,Italy
2020-12-29,Ancona,25642.15534441262,4191.0,767.0,23.0,50.6911104152119,0.5698115945234599,0.0400533657738563,Italy
2021-01-05,Ancona,25548.42587824639,4107.0,1096.0,20.0,49.24835524279805,0.5756823218739985,0.0297818025827502,Italy
2021-01-12,Ancona,25658.12560958604,4177.0,1037.0,22.0,50.31605857735942,0.5562522610905045,0.0507955140361364,Italy
2021-01-19,Ancona,25097.08821147625,4153.0,1003.0,20.0,49.65750418843263,0.5574190890074169,0.0525151587801838,Italy
2021-01-26,Ancona,25363.72574148904,4219.0,920.0,32.0,50.305112645186185,0.5418395889755985,0.052399354245884,Italy
2021-02-02,Ancona,25115.58409783382,4162.0,853.0,39.0,48.37169963234419,0.5498441078708709,0.0571582003101595,Italy
2021-02-09,Ancona,25484.13431107938,4161.0,1119.0,25.000000000000004,48.98655299101126,0.5476829970066215,0.0543090197076339,Italy
2021-02-16,Ancona,25740.164667706373,4195.0,1247.0,37.0,49.098509527881575,0.5453852783459605,0.0506334328040248,Italy
2021-02-23,Ancona,25739.23562947559,4164.0,1638.0,28.0,49.90991228779532,0.5434207650534295,0.059970195532704,Italy
2021-03-02,Ancona,25724.08777052164,4127.0,2032.0,44.0,49.99374806811971,0.5563913164420216,0.0503303434651718,Italy
2021-03-09,Ancona,25827.99695493666,4216.0,2235.0,38.0,50.94253868544797,0.5723676117880563,0.0460465397213915,Italy
2021-03-16,Ancona,25711.881482187964,4255.0,2019.0,48.0,50.209599426787285,0.5717801767213959,0.0459168872321324,Italy
2021-03-23,Ancona,25703.3319096828,4128.0,1663.0,49.0,48.70363481192113,0.5730909586431889,0.0443455465070344,Italy
2021-03-30,Ancona,25669.591518410864,4020.0,1239.0,36.0,51.12918732764616,0.5705298890794336,0.0446314790474839,Italy
2021-04-06,Ancona,25922.433092954376,3901.0,1006.0,58.00000000000001,50.0021553652365,0.5832850767460552,0.0433284886454244,Italy
2021-04-13,Ancona,26002.659660508863,3962.0,637.0,31.0,50.73806896757437,0.5611163603805065,0.0504676951234079,Italy
2021-04-20,Ancona,25932.7188476096,3924.0,509.0,20.0,49.33941526939041,0.5547100930695265,0.0545114939989192,Italy
2021-04-27,Ancona,26019.813000576145,3816.0,394.0,15.0,50.071597415120415,0.5512151720796147,0.0534183917697092,Italy
2021-05-04,Ancona,25621.015746696008,3539.0,314.0,7.0,46.45452578424068,0.5480476081927319,0.0542195048981337,Italy
2021-05-11,Ancona,25854.82341160548,3788.0,264.0,14.0,49.4248364833187,0.5345000524337217,0.0553759923172755,Italy
2021-05-18,Ancona,26087.134818098497,3783.0,172.0,6.0,50.57575528254251,0.5410475637958196,0.0556109112436452,Italy
2021-05-25,Ancona,26081.40566996738,3762.0,147.0,3.0,50.57304940519053,0.534462725544441,0.057144038361878,Italy
2021-06-01,Ancona,25920.97622741104,3487.0,127.0,2.0,48.17308096616233,0.5276743544146865,0.056598502293993,Italy
2021-06-08,Ancona,26066.48666091343,3436.0,92.0,0.9999999999999996,49.75816896463911,0.5310138138000147,0.0541376625933292,Italy
2021-06-15,Ancona,25494.87948754794,3344.0,41.0,2.0,46.51633815676248,0.5148125242168456,0.0570128792693033,Italy
2021-06-22,Ancona,25230.09422346868,3295.0,25.0,0.0,45.03118104058441,0.4877086445380654,0.0570242706660797,Italy
2021-06-29,Ancona,25378.398934559587,3253.0,13.0,2.0,44.15934666457344,0.4809237956550349,0.0557280184653153,Italy
2021-07-06,Ancona,25700.823534111576,3301.0,18.0,0.0,44.39578395555348,0.4071323158953596,0.0557584765419604,Italy
2021-07-13,Ancona,25916.9083712512,3290.0,54.0,0.0,44.11699751558639,0.4631961153163562,0.0551764472839205,Italy
2021-07-20,Ancona,26319.212081904167,3069.0,83.0,0.0,44.99916378318487,0.471407800937119,0.0540790762511994,Italy
2020-09-01,Aosta,8118.195071795972,953.0,16.0,0.0,38.84054340137211,0.7155699096302905,0.070027905722117,Italy
2020-09-08,Aosta,7333.436335443082,859.0,8.0,0.0,44.72365813585313,0.711062529476058,0.0768626316959987,Italy
2020-09-15,Aosta,6991.224362152709,710.0,12.0,0.0,52.1352535563627,0.6453829018980797,0.0836930180404766,Italy
2020-09-22,Aosta,6817.00433097717,848.0,16.0,0.0,45.577832390755546,0.6801015425725968,0.0876376363907263,Italy
2020-09-29,Aosta,6575.798947206384,880.0,26.0,0.0,41.40199795240354,0.6912746829307618,0.0853050453210233,Italy
2020-10-06,Aosta,6465.236214070573,915.0,43.0,0.0,43.21082581560185,0.7083557438236144,0.0793945795478523,Italy
2020-10-13,Aosta,6623.638807762674,925.0,178.0,0.0,39.61508283958594,0.699713916684229,0.0816243816750656,Italy
2020-10-20,Aosta,6681.330115858285,960.0,485.0,2.0,38.30887845280115,0.7130902026257747,0.0793329076191592,Italy
2020-10-27,Aosta,6752.413539662471,1011.0,695.0,12.999999999999996,37.395551372070656,0.7118712184449727,0.0731948883408969,Italy
2020-11-03,Aosta,6706.182374048123,1028.0,850.0,29.000000000000004,40.27569338351008,0.6439361343998881,0.0697794483122893,Italy
2020-11-10,Aosta,6452.701546938749,1023.0,859.0,37.0,39.840923563900624,0.6799749168825484,0.0681638259541012,Italy
2020-11-17,Aosta,6398.998335752864,1005.0,1015.0,43.0,38.32190704777054,0.6805998576138103,0.0521912522726431,Italy
2020-11-24,Aosta,6390.154435730468,1043.0,670.0,32.0,35.15204356367989,0.7676894558037197,0.0534698221475855,Italy
2020-12-01,Aosta,6360.710056484301,990.0,361.0,25.000000000000004,37.123971180868985,0.7634756969605503,0.0570504283368651,Italy
2020-12-08,Aosta,6353.123010109184,973.0,227.0,20.0,38.01904666101926,0.7680294042994956,0.0567131906342003,Italy
2020-12-15,Aosta,6306.195560101529,956.0,135.0,18.000000000000004,38.009581233572085,0.7465751089264697,0.0695198291888717,Italy
2020-12-22,Aosta,6414.31213333999,969.0,166.0,8.0,39.89936237235178,0.7249277115449733,0.0812679490056329,Italy
2020-12-29,Aosta,6412.095952437441,924.0,1.0,9.0,39.51892041605198,0.8138138940080024,0.0487902835700791,Italy
2021-01-05,Aosta,6448.615545343505,848.0,132.0,9.0,34.957419242309626,0.8098097567458878,0.0398287602368891,Italy
2021-01-12,Aosta,6273.976023222788,839.0,160.0,3.0,35.94655544014475,0.7552322550225523,0.0711639793420337,Italy
2021-01-19,Aosta,6135.989599043443,858.0,138.0,9.0,37.67975620971498,0.754045251353605,0.0763139389278461,Italy
2021-01-26,Aosta,6332.129125153027,868.0,63.0,2.0,38.54091239133862,0.7349419704757293,0.066926036261368,Italy
2021-02-02,Aosta,6299.710643663711,829.0,57.0,4.0,38.28353224579799,0.7381585772700044,0.0766788819780046,Italy
2021-02-09,Aosta,6413.817986889978,871.0,66.0,5.0,39.85946463546557,0.7185986461756451,0.0762488844126378,Italy
2021-02-16,Aosta,6588.724227844647,888.0,52.0,2.0,39.34688022530335,0.7532195672878291,0.0708482278042153,Italy
2021-02-23,Aosta,6792.802058845115,874.0,60.0,2.0,42.24932408868231,0.7441066821957065,0.0931969071796822,Italy
2021-03-02,Aosta,6563.941638336478,855.0,81.0,0.9999999999999996,39.638809739878766,0.7011946320052014,0.0847737291308947,Italy
2021-03-09,Aosta,6525.865735848286,855.0,96.0,0.9999999999999996,40.769689217702414,0.7150059267022278,0.0829235132361854,Italy
2021-03-16,Aosta,6438.274274928252,851.0,206.0,2.0,39.66739778573738,0.7228421513971016,0.0807044414696188,Italy
2021-03-23,Aosta,6372.309784971373,797.0,320.0,0.0,36.74260937150536,0.736434857763092,0.0760575634770971,Italy
2021-03-30,Aosta,6310.035142425024,784.0,460.0,3.0,39.71065850744139,0.7370836423023223,0.0645428791568632,Italy
2021-04-06,Aosta,6365.991894408667,779.0,509.0,7.0,39.44276341510723,0.7663860568519645,0.051205966498807,Italy
2021-04-13,Aosta,6286.649131814261,774.0,371.0,3.0,39.21939936650251,0.7538853125909544,0.0633344912430032,Italy
2021-04-20,Aosta,6276.78948513666,801.0,325.0,9.0,44.413565732675,0.7551993500624157,0.0674505719604873,Italy
2021-04-27,Aosta,6249.219263651139,775.0,316.0,10.0,40.85429752108591,0.7527401954849224,0.0689321538236815,Italy
2021-05-04,Aosta,6224.694935931413,742.0,270.0,6.0,39.312861859210166,0.7479789600609982,0.0752142031666236,Italy
2021-05-11,Aosta,6164.447528814025,728.0,186.0,5.0,40.467833987308325,0.7466550512869916,0.0718496028462491,Italy
2021-05-18,Aosta,6193.709668202822,722.0,139.0,4.0,39.58482802623893,0.7269535108601395,0.0838198149165223,Italy
2021-05-25,Aosta,6270.304895678484,716.0,121.0,0.9999999999999996,42.54339234327775,0.7165113195321986,0.0808836880199343,Italy
2021-06-01,Aosta,6386.912904735506,645.0,74.0,0.0,37.33138770478125,0.685044299161555,0.0803089478814799,Italy
2021-06-08,Aosta,6398.830265247212,645.0,36.0,0.0,39.86783607320828,0.6974806697187051,0.0749559335241197,Italy
2021-06-15,Aosta,6445.422831410197,605.0,22.0,0.0,39.09921948955336,0.6647084524928053,0.07906517288215,Italy
2021-06-22,Aosta,6413.060662188106,591.0,14.0,0.9999999999999996,40.20405986476209,0.628215289775007,0.0723816697683707,Italy
2021-06-29,Aosta,6872.682628439922,624.0,15.0,0.0,37.808927724796966,0.6717621418072343,0.0752687959342428,Italy
2021-07-06,Aosta,7117.53116303763,611.0,10.0,0.0,40.50917144589891,0.7140284397332969,0.0749753872479001,Italy
2021-07-13,Aosta,7495.089526018301,590.0,7.0,0.0,45.82940630695831,0.6898993998450742,0.0706074351276363,Italy
2021-07-20,Aosta,7737.822531923962,571.0,6.0,0.0,42.074933631691685,0.675343392730402,0.0753725347652235,Italy
2020-09-01,Arezzo,23339.029772814123,3259.0,82.0,0.0,43.9475778353608,0.6478212272293467,0.0894597779321021,Italy
2020-09-08,Arezzo,23349.19219529525,3241.0,62.0,0.0,45.56005229835318,0.632206198933444,0.0934533525382503,Italy
2020-09-15,Arezzo,23579.096745628125,2652.0,117.0,0.0,55.98796056521198,0.6313826816158112,0.1281636597845356,Italy
2020-09-22,Arezzo,23643.558050594194,2987.0,60.0,0.9999999999999996,52.51270019368384,0.6443747355159725,0.1035766928619827,Italy
2020-09-29,Arezzo,23635.47208913783,3240.0,72.0,2.0,50.67930302994521,0.646423570914194,0.1044264312523214,Italy
2020-10-06,Arezzo,23553.63066876024,3474.0,121.0,0.0,50.00112877670621,0.6441807503647856,0.1003374401846762,Italy
2020-10-13,Arezzo,23648.013769709072,3467.0,442.0,0.9999999999999996,50.33302935564698,0.6490651112763502,0.1050703672695894,Italy
2020-10-20,Arezzo,23642.663342283216,3392.0,583.0,2.0,51.09863457678874,0.6523087168360038,0.0936068921768728,Italy
2020-10-27,Arezzo,23597.094047582905,3403.0,972.0,6.0,49.26340290977233,0.6412448255059358,0.1032027301518078,Italy
2020-11-03,Arezzo,23441.20882107887,3401.0,1690.0,18.000000000000004,49.47108770697102,0.6458468944281208,0.0907866112880437,Italy
2020-11-10,Arezzo,23333.811115745684,3433.0,1657.0,24.0,49.028977062652594,0.6513161409321199,0.0961563339823514,Italy
2020-11-17,Arezzo,23191.57754718568,3485.0,1425.0,12.999999999999996,48.773694124668665,0.648056301224069,0.0810167878928941,Italy
2020-11-24,Arezzo,22948.334979586387,3458.0,953.0,20.0,47.17783482763252,0.6606713984473391,0.0774992031733301,Italy
2020-12-01,Arezzo,22834.998050995644,3392.0,531.0,16.0,46.07312071715394,0.6254041968741159,0.0808621629851705,Italy
2020-12-08,Arezzo,22730.160293001853,3314.0,295.0,21.0,46.57318258529576,0.657211988826272,0.0705998298209374,Italy
2020-12-15,Arezzo,22611.677993876445,3264.0,249.0,16.0,47.70853915987673,0.654200819849897,0.0951760523025898,Italy
2020-12-22,Arezzo,22518.87391916048,3259.0,211.0,16.0,48.98137988206002,0.6530422108783625,0.0951718191195915,Italy
2020-12-29,Arezzo,22456.48083157301,2972.0,220.0,9.0,47.12860786133403,0.669833360338594,0.0682802318874608,Italy
2021-01-05,Arezzo,22289.577414242907,2817.0,334.0,7.0,49.17624328793735,0.6639207352537951,0.053009107232512,Italy
2021-01-12,Arezzo,22241.48506851894,2880.0,402.0,5.0,48.14052584661791,0.6410254229948128,0.0972951772520978,Italy
2021-01-19,Arezzo,21747.822865922128,2862.0,296.0,5.0,44.77456710051556,0.671785949052697,0.0910636414356469,Italy
2021-01-26,Arezzo,22086.681403165123,2857.0,346.0,6.0,46.28270821887414,0.657985839252227,0.1020039228062331,Italy
2021-02-02,Arezzo,21829.44218009982,2862.0,338.0,7.0,46.22475623733295,0.664313850621444,0.1016191772344353,Italy
2021-02-09,Arezzo,22209.81594531695,2923.0,372.0,14.0,47.615449552939324,0.655536854982731,0.1036625344362214,Italy
2021-02-16,Arezzo,22363.98376110772,3001.0,344.0,5.0,47.65730565570127,0.6512027343723775,0.099375313368436,Italy
2021-02-23,Arezzo,22271.0142741692,2835.0,630.0,8.0,48.178159703828136,0.6455963674165566,0.1129350867652728,Italy
2021-03-02,Arezzo,22341.61449415077,2791.0,756.0,7.0,48.6699247389646,0.6571080196465765,0.0980486266510831,Italy
2021-03-09,Arezzo,22417.73342820857,2897.0,896.0,12.0,47.25539061761816,0.6547071637325337,0.0990020839988055,Italy
2021-03-16,Arezzo,22427.00488596253,2900.0,856.0,22.0,47.02162471315228,0.6609827536717894,0.0980274704642893,Italy
2021-03-23,Arezzo,22343.87558919506,2821.0,972.0,25.000000000000004,45.03841030893436,0.661890962823802,0.0774184518938242,Italy
2021-03-30,Arezzo,22343.291462833466,2684.0,907.0,31.0,44.90443486924301,0.6697532640905529,0.0813458292985026,Italy
2021-04-06,Arezzo,22832.760136618705,2651.0,777.0,25.000000000000004,47.06217410361969,0.6486727553477372,0.075873439115959,Italy
2021-04-13,Arezzo,22719.53862717267,2723.0,647.0,23.0,45.63787268943922,0.660306666117573,0.0912357221563203,Italy
2021-04-20,Arezzo,22739.84055320471,2679.0,589.0,24.0,48.004720496223385,0.6624084240079596,0.0962720071980068,Italy
2021-04-27,Arezzo,22709.681511157407,2722.0,628.0,7.0,47.20763290302825,0.6621684711358158,0.0953345725810998,Italy
2021-05-04,Arezzo,22661.662321696145,2643.0,588.0,33.0,46.04564995635897,0.6481420670434754,0.0969887341486413,Italy
2021-05-11,Arezzo,22661.042194059424,2659.0,498.0,24.0,45.97816558537889,0.638374900868653,0.1002768742226297,Italy
2021-05-18,Arezzo,22788.551061086047,2665.0,479.0,11.0,48.45721418613901,0.647084760757645,0.0987103568712405,Italy
2021-05-25,Arezzo,22903.42277115389,2566.0,302.0,7.0,47.13529489383636,0.6309791970065283,0.1001183521451343,Italy
2021-06-01,Arezzo,22534.03993597502,2353.0,200.0,2.0,45.468384246110176,0.619521362499403,0.1013313025473946,Italy
2021-06-08,Arezzo,22653.708780256748,2388.0,92.0,0.9999999999999996,43.20127317804385,0.6257468706770777,0.0955082608967729,Italy
2021-06-15,Arezzo,22173.849413367127,2279.0,68.0,3.0,42.70108843996845,0.5209214691939232,0.1041480481189686,Italy
2021-06-22,Arezzo,21512.64119886667,2231.0,27.0,6.0,41.38266654961993,0.5174465059657939,0.1031990025522665,Italy
2021-06-29,Arezzo,21658.54793587213,2123.0,21.0,0.0,42.77180508369218,0.4278987162542734,0.1032857560158601,Italy
2021-07-06,Arezzo,21634.41722363048,2096.0,19.0,3.0,40.45785755125774,0.5143761417311739,0.1013726051294059,Italy
2021-07-13,Arezzo,21673.48632519488,2177.0,31.0,2.0,40.9855032196464,0.4253860189432539,0.1047210243191543,Italy
2021-07-20,Arezzo,21853.95002081658,2067.0,73.0,0.9999999999999996,41.80706342622587,0.5182240624094567,0.0996443400971951,Italy
2020-09-01,Ascoli Piceno,10962.868598106705,2077.0,13.0,0.0,49.87536042705057,0.4746798691180998,0.0648947726255502,Italy
2020-09-08,Ascoli Piceno,10587.03159655175,1931.0,21.0,0.0,46.92512929595529,0.7112852281088756,0.0674012782239054,Italy
2020-09-15,Ascoli Piceno,10503.158221710008,1602.0,59.0,0.0,53.563750252870335,0.5005621378211865,0.085093452953286,Italy
2020-09-22,Ascoli Piceno,10467.223718443762,1765.0,58.0,0.0,50.67355012275945,0.7564070602239357,0.0716316900944812,Italy
2020-09-29,Ascoli Piceno,10362.878565906269,1902.0,69.0,0.0,46.49584444706913,0.7657756905210795,0.0728786675348952,Italy
2020-10-06,Ascoli Piceno,10344.622742377587,1969.0,93.0,3.0,49.02664963149247,0.7562781274573958,0.0721122844050253,Italy
2020-10-13,Ascoli Piceno,10370.51386915518,1916.0,155.0,0.0,46.7376855200775,0.7743694572697959,0.071286311445793,Italy
2020-10-20,Ascoli Piceno,10339.204414590857,1886.0,157.0,3.0,47.715517174820285,0.768391497595093,0.0669149361778181,Italy
2020-10-27,Ascoli Piceno,10414.345572941626,1930.0,445.0,6.0,45.45727097041421,0.7596931893890161,0.0722308070505202,Italy
2020-11-03,Ascoli Piceno,10406.922373472027,1963.0,480.0,9.0,44.91325411057545,0.7523411839198129,0.0610771332702295,Italy
2020-11-10,Ascoli Piceno,10396.18830612666,2013.0,781.0,14.0,45.23785894344251,0.7538625815072948,0.0662178842194566,Italy
2020-11-17,Ascoli Piceno,10388.865458462678,1996.0,555.0,17.0,46.583898599893615,0.7639260983576067,0.0647557088109856,Italy
2020-11-24,Ascoli Piceno,10260.14718570662,1977.0,304.0,12.0,48.12437416304552,0.7747548649287298,0.0592150744217419,Italy
2020-12-01,Ascoli Piceno,10203.987489613966,1955.0,509.0,12.0,47.01028620871169,0.7656194807787913,0.067701703466224,Italy
2020-12-08,Ascoli Piceno,10173.92722298414,1881.0,356.0,12.0,46.03516293626691,0.7729054489737994,0.0563622842321039,Italy
2020-12-15,Ascoli Piceno,10159.824070925357,1929.0,288.0,7.0,46.92326518371929,0.7550263663229055,0.0691322200605746,Italy
2020-12-22,Ascoli Piceno,10244.086863767958,1878.0,208.0,12.0,46.56974455821484,0.7484645766347229,0.0726548618842568,Italy
2020-12-29,Ascoli Piceno,10264.01267646834,1791.0,156.0,7.0,46.07517587959646,0.752314431897875,0.0561985750778609,Italy
2021-01-05,Ascoli Piceno,10160.531328921355,1675.0,274.0,9.0,46.06616248992507,0.7582025944266287,0.0335449840110422,Italy
2021-01-12,Ascoli Piceno,10011.51482793298,1682.0,261.0,4.0,44.80030778194459,0.767537713676015,0.0662694770245205,Italy
2021-01-19,Ascoli Piceno,9791.860506806586,1719.0,235.0,7.0,45.26948200973872,0.7773689799678402,0.0641426536562509,Italy
2021-01-26,Ascoli Piceno,9840.51534935174,1696.0,267.0,6.0,46.42962164664368,0.7681305318533268,0.066690717226078,Italy
2021-02-02,Ascoli Piceno,9780.527108439888,1677.0,250.0,7.0,46.55222920462398,0.7795553798230109,0.0691306136145434,Italy
2021-02-09,Ascoli Piceno,9907.8414624068,1689.0,178.0,5.0,45.31740014072198,0.7682473030052248,0.0672918607902187,Italy
2021-02-16,Ascoli Piceno,10001.358686190828,1724.0,188.0,8.0,46.608540886841496,0.7638856434286864,0.0652408809499301,Italy
2021-02-23,Ascoli Piceno,10002.96401474762,1625.0,217.0,3.0,45.85486051000822,0.7593993468131052,0.0801165644099671,Italy
2021-03-02,Ascoli Piceno,10006.387217695845,1611.0,429.0,4.0,45.69191148678027,0.7654573694998555,0.071913722779926,Italy
2021-03-09,Ascoli Piceno,10027.867648111933,1659.0,399.0,5.0,45.0170482558065,0.7674731056580758,0.0664954221355693,Italy
2021-03-16,Ascoli Piceno,10064.173833766114,1677.0,417.0,3.0,44.18516590742153,0.7530775083244157,0.0622226220168797,Italy
2021-03-23,Ascoli Piceno,10025.009965310906,1614.0,401.0,8.0,44.63072423391767,0.7798945009374348,0.0535902911424212,Italy
2021-03-30,Ascoli Piceno,10053.207249853182,1558.0,377.0,12.0,44.95908655767519,0.7629153461567523,0.0574011670947677,Italy
2021-04-06,Ascoli Piceno,10221.520937478526,1498.0,293.0,9.0,46.272951764448,0.6754191625042215,0.0512651523670499,Italy
2021-04-13,Ascoli Piceno,10197.496556255222,1574.0,367.0,3.0,48.417936491434006,0.7727331054585711,0.0635336097109392,Italy
2021-04-20,Ascoli Piceno,10143.41981408495,1583.0,293.0,4.0,45.86502049654328,0.7817979481039411,0.0674161153747322,Italy
2021-04-27,Ascoli Piceno,10155.825791195908,1596.0,315.0,3.0,45.364164638120165,0.7675578094106693,0.0670058019386302,Italy
2021-05-04,Ascoli Piceno,10131.1989292192,1483.0,295.0,0.9999999999999996,46.038115949567946,0.7645451524275947,0.0709187650710904,Italy
2021-05-11,Ascoli Piceno,10171.865460140853,1521.0,259.0,3.0,46.26043824471802,0.7579560524767702,0.0732908731147484,Italy
2021-05-18,Ascoli Piceno,10267.361608533842,1530.0,237.0,3.0,45.01215306021528,0.7600880924091673,0.0681804355418501,Italy
2021-05-25,Ascoli Piceno,10187.89891362856,1453.0,148.0,0.9999999999999996,45.84766563672254,0.7528606621619515,0.0721554641011015,Italy
2021-06-01,Ascoli Piceno,10153.67650033152,1379.0,93.0,0.0,44.63318846351242,0.7425735541515313,0.0730842137633436,Italy
2021-06-08,Ascoli Piceno,10147.000577829856,1404.0,79.0,0.0,42.98915842905252,0.7545785426622488,0.0674515139823486,Italy
2021-06-15,Ascoli Piceno,9891.769027041806,1404.0,25.0,0.0,43.182370091366536,0.7110556836151951,0.0704805000437942,Italy
